Age,Gender,Income,State,Education,Occupation,Category,Disability_Status,Employment_Status,Rural_Urban,Marital_Status,Farmer_Status,Student_Status,BPL_Status,Minority_Status,Recommended_Scheme
63,female,7317,andhra pradesh,12th,unemployed,obc,no,self-employed,urban,married,no,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
37,male,7304,karnataka,graduate,laborer,st,no,self-employed,rural,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 36
42,female,4471,karnataka,primary,unemployed,general,no,employed,rural,married,yes,no,yes,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
46,female,7085,gujarat,10th,farmer,general,no,self-employed,rural,married,no,no,no,yes,Awas Sahayata Gramin - Allocation 58
61,female,23007,bihar,illiterate,unemployed,ews,no,retired,rural,divorced,yes,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
31,male,80239,bihar,post graduate,farmer,st,no,retired,urban,married,yes,no,no,no,Ayushman Swasthya Suraksha - Yojana 71
62,male,0,west bengal,10th,student,obc,no,self-employed,rural,married,no,no,no,yes,National Farmer Scheme - Phase 86
47,female,0,uttar pradesh,illiterate,laborer,obc,no,retired,rural,married,yes,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
77,female,6774,tamil nadu,12th,student,obc,no,retired,rural,married,no,no,yes,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
67,female,7499,andhra pradesh,12th,retired,ews,no,self-employed,rural,widowed,no,no,yes,no,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
76,female,0,punjab,12th,farmer,ews,no,self-employed,rural,married,no,yes,yes,no,Ayushman Swasthya Suraksha - Yojana 65
33,male,5992,uttar pradesh,primary,farmer,general,no,self-employed,rural,married,yes,no,no,no,PM Kisan Maan-Dhan Yojana (PM-KMY)
35,male,13236,punjab,10th,farmer,obc,no,unemployed,rural,married,yes,no,no,no,Awas Sahayata Gramin - Allocation 75
59,male,7304,uttar pradesh,12th,unemployed,general,no,employed,rural,married,yes,no,no,no,Social Welfare Security Scheme - Support 37
30,female,4489,karnataka,illiterate,farmer,general,yes,self-employed,rural,married,yes,no,no,no,Social Welfare Security Scheme - Support 37
33,male,5691,karnataka,illiterate,laborer,obc,no,self-employed,rural,divorced,yes,no,no,no,Senior Citizen Financial Security - Pension 60
36,male,0,tamil nadu,primary,farmer,obc,no,self-employed,urban,single,no,no,no,no,Merit-cum-Means Post Matric Support - Program 41
30,male,7341,uttar pradesh,graduate,farmer,general,no,employed,urban,single,no,no,no,yes,National Farmer Scheme - Phase 73
29,female,19049,tamil nadu,12th,laborer,obc,yes,retired,urban,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 92
34,male,0,west bengal,10th,farmer,general,no,unemployed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 78
32,female,0,karnataka,12th,farmer,ews,no,employed,rural,married,no,no,no,no,Senior Citizen Financial Security - Pension 27
63,female,14077,maharashtra,illiterate,retired,st,no,self-employed,rural,married,no,yes,yes,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
18,male,5085,karnataka,10th,unemployed,ews,no,self-employed,urban,single,no,no,no,no,Senior Citizen Financial Security - Pension 80
64,male,7721,kerala,primary,unemployed,obc,no,self-employed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 98
57,female,7221,andhra pradesh,post graduate,laborer,general,no,retired,rural,married,yes,no,no,no,National Farmer Scheme - Phase 31
29,male,0,andhra pradesh,10th,retired,general,no,self-employed,rural,married,no,no,no,no,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
39,male,8083,karnataka,graduate,farmer,general,no,self-employed,rural,married,yes,no,yes,yes,Social Welfare Security Scheme - Support 30
48,female,7317,rajasthan,primary,laborer,ews,no,retired,urban,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 77
46,female,9919,bihar,10th,farmer,obc,yes,self-employed,rural,married,yes,no,yes,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
72,male,14419,uttar pradesh,illiterate,retired,ews,no,retired,rural,married,no,no,no,no,Senior Citizen Financial Security - Pension 57
41,male,12742,kerala,12th,farmer,general,no,unemployed,rural,single,no,no,no,no,Merit-cum-Means Post Matric Support - Program 81
29,male,0,kerala,12th,unemployed,general,no,self-employed,urban,married,yes,no,yes,no,Senior Citizen Financial Security - Pension 57
52,male,5796,rajasthan,post graduate,farmer,obc,no,unemployed,urban,single,yes,no,no,no,Social Welfare Security Scheme - Support 100
29,female,12584,punjab,graduate,farmer,obc,yes,self-employed,rural,married,yes,no,yes,yes,National Farmer Scheme - Phase 73
27,male,0,kerala,10th,unemployed,obc,no,employed,rural,married,no,no,no,no,National Farmer Scheme - Phase 28
72,male,12383,rajasthan,10th,farmer,obc,no,self-employed,rural,married,no,no,yes,no,PM Krishi Sinchayee Yojana (PMKSY)
58,female,62775,madhya pradesh,12th,retired,st,no,student,urban,married,no,no,yes,no,National Farmer Scheme - Phase 31
48,female,7221,kerala,primary,business owner,obc,yes,self-employed,rural,married,no,no,no,no,National Farmer Scheme - Phase 78
47,male,7109,karnataka,graduate,unemployed,st,no,retired,urban,married,no,no,yes,no,Senior Citizen Financial Security - Pension 80
36,male,0,punjab,12th,laborer,obc,no,retired,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 71
33,female,81316,kerala,illiterate,retired,obc,no,self-employed,rural,married,yes,no,no,no,Senior Citizen Financial Security - Pension 80
62,female,6883,punjab,illiterate,farmer,sc,no,self-employed,rural,married,yes,no,no,no,PM Garib Kalyan Anna Yojana (PMGKAY)
40,male,75850,gujarat,12th,farmer,obc,no,unemployed,rural,married,no,no,no,no,PM Kisan Maan-Dhan Yojana (PM-KMY)
65,male,10637,rajasthan,primary,farmer,sc,no,retired,urban,married,yes,no,yes,no,Social Welfare Security Scheme - Support 50
39,male,11177,bihar,graduate,unemployed,general,no,self-employed,rural,married,no,no,no,yes,Stand-Up India Scheme
57,male,11479,bihar,10th,private employee,st,yes,self-employed,rural,married,no,no,yes,no,PM Krishi Sinchayee Yojana (PMKSY)
40,female,0,gujarat,illiterate,private employee,obc,no,retired,rural,married,yes,no,yes,yes,Ayushman Swasthya Suraksha - Yojana 89
30,male,13722,kerala,12th,laborer,general,no,retired,urban,married,no,no,no,no,Ayushman Swasthya Suraksha - Yojana 59
41,female,6174,maharashtra,10th,laborer,obc,no,self-employed,rural,married,yes,no,no,no,Senior Citizen Financial Security - Pension 80
42,female,6885,bihar,primary,unemployed,obc,no,employed,rural,divorced,yes,no,no,no,Ayushman Swasthya Suraksha - Yojana 65
37,male,0,rajasthan,illiterate,unemployed,ews,no,employed,rural,married,yes,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
48,male,7882,andhra pradesh,primary,retired,sc,no,employed,urban,divorced,yes,no,yes,no,Social Welfare Security Scheme - Support 100
37,male,0,kerala,primary,unemployed,obc,no,employed,rural,married,no,no,no,no,PM Krishi Sinchayee Yojana (PMKSY)
65,female,0,gujarat,12th,student,st,no,self-employed,urban,single,yes,no,no,no,Social Welfare Security Scheme - Support 30
66,male,10467,tamil nadu,12th,retired,sc,no,unemployed,rural,married,no,no,no,no,Senior Citizen Financial Security - Pension 88
22,female,0,west bengal,10th,farmer,ews,no,self-employed,rural,married,no,no,no,no,Social Welfare Security Scheme - Support 37
57,male,13797,gujarat,illiterate,unemployed,obc,no,student,rural,married,no,no,no,no,Social Welfare Security Scheme - Support 76
43,male,9368,madhya pradesh,illiterate,farmer,ews,no,student,rural,single,yes,no,no,no,Skill Upgradation and Vocational Loan - Plan 54
68,male,22262,bihar,10th,laborer,ews,no,retired,urban,married,yes,no,no,no,Social Welfare Security Scheme - Support 91
26,male,4881,andhra pradesh,primary,unemployed,ews,no,unemployed,urban,married,no,no,no,no,Ayushman Swasthya Suraksha - Yojana 92
39,male,0,karnataka,graduate,farmer,st,no,unemployed,urban,married,yes,no,no,no,Deendayal Disabled Rehabilitation Scheme (DDRS)
48,male,5992,maharashtra,post graduate,unemployed,general,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 31
64,male,15986,karnataka,graduate,private employee,general,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
49,female,5336,west bengal,primary,laborer,obc,no,self-employed,rural,married,no,no,yes,no,Senior Citizen Financial Security - Pension 80
38,female,14570,madhya pradesh,12th,private employee,obc,no,unemployed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 44
46,female,11781,kerala,graduate,farmer,obc,no,unemployed,rural,divorced,no,yes,no,yes,Ayushman Swasthya Suraksha - Yojana 36
24,male,5015,karnataka,10th,laborer,general,no,self-employed,rural,married,no,no,yes,yes,Senior Citizen Financial Security - Pension 95
52,female,5971,maharashtra,12th,farmer,obc,no,employed,rural,married,no,no,no,no,Ayushman Swasthya Suraksha - Yojana 36
57,female,11045,rajasthan,primary,laborer,obc,no,self-employed,urban,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 92
31,female,10025,maharashtra,post graduate,farmer,st,no,retired,urban,married,yes,no,no,no,National Farmer Scheme - Phase 78
42,female,58392,tamil nadu,10th,farmer,sc,no,unemployed,rural,widowed,no,no,no,yes,National Farmer Scheme - Phase 49
29,female,12371,gujarat,10th,retired,ews,no,self-employed,rural,single,no,no,yes,no,Awas Sahayata Gramin - Allocation 58
67,male,4489,madhya pradesh,illiterate,laborer,ews,no,self-employed,urban,married,yes,no,no,no,Ayushman Swasthya Suraksha - Yojana 94
51,female,0,madhya pradesh,graduate,laborer,general,no,employed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 36
40,male,5085,karnataka,10th,retired,sc,no,self-employed,rural,married,yes,no,yes,yes,Kisan Credit Card (KCC) Scheme
39,female,6854,punjab,post graduate,retired,obc,yes,retired,urban,married,no,no,no,no,PM Garib Kalyan Anna Yojana (PMGKAY)
35,male,0,madhya pradesh,post graduate,farmer,obc,no,employed,urban,married,no,no,no,no,Senior Citizen Financial Security - Pension 66
33,female,0,west bengal,10th,retired,obc,no,unemployed,rural,married,yes,no,no,no,Kisan Credit Card (KCC) Scheme
34,female,15343,gujarat,10th,laborer,obc,no,unemployed,rural,married,no,no,yes,no,Senior Citizen Financial Security - Pension 72
51,female,13490,kerala,illiterate,laborer,sc,no,self-employed,urban,married,yes,no,no,no,Central Sector Scheme of Scholarship for College and University Students
19,female,7882,uttar pradesh,primary,farmer,obc,no,unemployed,urban,single,no,no,no,no,Mo Ghara Yojana (Odisha Housing Scheme)
64,male,6140,rajasthan,primary,unemployed,obc,no,self-employed,urban,married,yes,no,yes,no,Senior Citizen Financial Security - Pension 27
47,female,56204,andhra pradesh,primary,farmer,obc,no,retired,urban,married,no,no,yes,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
39,female,0,gujarat,10th,student,general,no,self-employed,rural,married,no,no,no,yes,PM Garib Kalyan Anna Yojana (PMGKAY)
43,female,11147,maharashtra,illiterate,retired,st,no,retired,rural,married,yes,no,yes,no,PM Krishi Sinchayee Yojana (PMKSY)
62,male,4252,madhya pradesh,primary,laborer,obc,no,self-employed,urban,married,yes,no,no,no,Ayushman Swasthya Suraksha - Yojana 89
30,female,6498,gujarat,primary,unemployed,general,no,employed,rural,married,yes,no,yes,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
30,female,5992,andhra pradesh,10th,unemployed,ews,no,self-employed,rural,married,yes,yes,no,no,Senior Citizen Financial Security - Pension 69
43,male,9087,tamil nadu,10th,farmer,general,no,self-employed,urban,married,no,no,yes,no,Social Welfare Security Scheme - Support 99
56,female,11955,tamil nadu,illiterate,unemployed,st,no,self-employed,rural,married,yes,no,yes,no,Senior Citizen Financial Security - Pension 35
55,male,5229,gujarat,primary,farmer,sc,no,self-employed,rural,married,yes,no,yes,no,Senior Citizen Financial Security - Pension 80
37,male,0,punjab,10th,farmer,st,no,self-employed,urban,married,yes,no,yes,no,National Farmer Scheme - Phase 78
39,male,0,gujarat,post graduate,retired,obc,no,self-employed,rural,single,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 94
32,female,10809,uttar pradesh,graduate,student,obc,no,retired,rural,married,no,no,no,no,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
51,female,0,punjab,10th,farmer,obc,no,self-employed,rural,married,no,yes,no,no,Awas Sahayata Gramin - Allocation 58
54,female,9919,madhya pradesh,12th,farmer,obc,no,employed,urban,married,no,yes,no,no,Senior Citizen Financial Security - Pension 66
56,female,6372,kerala,10th,farmer,st,no,self-employed,rural,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 71
39,male,70758,punjab,illiterate,laborer,general,no,unemployed,rural,married,yes,no,no,no,Senior Citizen Financial Security - Pension 69
31,female,5285,andhra pradesh,10th,farmer,st,no,employed,rural,married,yes,no,no,no,Ayushman Swasthya Suraksha - Yojana 71
41,female,5229,madhya pradesh,graduate,unemployed,obc,no,self-employed,rural,married,yes,no,no,yes,Mo Ghara Yojana (Odisha Housing Scheme)
76,female,20796,punjab,primary,farmer,general,no,self-employed,urban,married,yes,no,no,no,National Farmer Scheme - Phase 78
60,female,13035,uttar pradesh,graduate,laborer,general,no,unemployed,rural,married,yes,no,no,no,Social Welfare Security Scheme - Support 50
72,male,14293,uttar pradesh,12th,unemployed,general,no,unemployed,rural,married,no,yes,yes,no,National Farmer Scheme - Phase 86
18,male,0,uttar pradesh,10th,laborer,obc,no,retired,rural,married,yes,no,yes,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
53,male,14585,uttar pradesh,post graduate,student,obc,no,unemployed,rural,married,no,no,yes,no,Merit-cum-Means Post Matric Support - Program 63
48,male,11306,andhra pradesh,10th,farmer,obc,no,employed,rural,widowed,yes,no,no,no,Social Welfare Security Scheme - Support 100
72,male,6883,uttar pradesh,illiterate,retired,obc,no,retired,urban,married,yes,no,yes,no,Skill Upgradation and Vocational Loan - Plan 74
37,male,0,uttar pradesh,10th,farmer,obc,no,self-employed,urban,married,no,no,no,yes,National Farmer Scheme - Phase 78
48,female,0,karnataka,10th,unemployed,obc,no,unemployed,rural,married,yes,no,no,no,Ayushman Swasthya Suraksha - Yojana 36
56,female,10809,west bengal,primary,farmer,obc,no,self-employed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 28
25,male,0,madhya pradesh,10th,farmer,st,no,self-employed,urban,single,yes,no,no,no,Social Welfare Security Scheme - Support 91
40,male,6000,gujarat,10th,retired,obc,no,unemployed,rural,married,yes,no,no,no,Senior Citizen Financial Security - Pension 60
40,male,10017,kerala,post graduate,retired,general,no,self-employed,rural,married,yes,no,yes,no,Awas Sahayata Gramin - Allocation 85
44,male,0,rajasthan,primary,unemployed,obc,no,self-employed,rural,married,yes,yes,yes,no,National Farmer Scheme - Phase 73
29,male,4546,rajasthan,12th,laborer,sc,no,self-employed,rural,married,yes,no,no,no,Senior Citizen Financial Security - Pension 69
34,female,13680,kerala,primary,farmer,ews,no,employed,rural,married,no,no,no,yes,Senior Citizen Financial Security - Pension 69
49,female,13267,gujarat,graduate,farmer,obc,no,unemployed,urban,married,no,no,yes,no,Merit-cum-Means Post Matric Support - Program 81
43,male,5997,andhra pradesh,10th,farmer,obc,yes,self-employed,urban,married,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 71
62,male,5249,rajasthan,illiterate,farmer,obc,no,retired,rural,married,no,no,yes,no,National Farmer Scheme - Phase 86
37,female,6199,rajasthan,primary,student,obc,no,student,rural,divorced,yes,no,no,no,National Farmer Scheme - Phase 78
18,female,5997,uttar pradesh,graduate,farmer,general,no,self-employed,urban,married,no,no,no,no,PM Garib Kalyan Anna Yojana (PMGKAY)
48,male,5679,karnataka,graduate,laborer,general,no,self-employed,rural,married,yes,no,no,yes,Senior Citizen Financial Security - Pension 27
26,male,9998,uttar pradesh,12th,unemployed,ews,no,employed,rural,married,no,no,no,no,Social Welfare Security Scheme - Support 37
31,male,88912,uttar pradesh,post graduate,unemployed,ews,no,self-employed,rural,married,yes,no,yes,no,Senior Citizen Financial Security - Pension 72
41,female,5970,gujarat,primary,farmer,general,no,unemployed,rural,divorced,yes,no,yes,no,Ayushman Swasthya Suraksha - Yojana 92
57,female,5992,madhya pradesh,primary,retired,general,no,student,rural,single,no,no,no,no,Kisan Credit Card (KCC) Scheme
29,male,0,andhra pradesh,10th,farmer,sc,no,self-employed,rural,widowed,no,no,yes,no,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
46,female,7776,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 93
51,female,5653,karnataka,post graduate,unemployed,obc,no,retired,rural,married,no,no,no,no,Senior Citizen Financial Security - Pension 35
48,female,14633,kerala,graduate,farmer,sc,no,employed,urban,married,no,no,no,yes,National Farmer Scheme - Phase 78
46,male,7432,rajasthan,illiterate,retired,st,yes,self-employed,rural,married,yes,no,yes,no,Social Welfare Security Scheme - Support 76
37,female,7374,west bengal,10th,retired,sc,no,unemployed,rural,married,yes,no,yes,no,National Farmer Scheme - Phase 73
67,male,10389,uttar pradesh,12th,retired,st,no,employed,rural,married,yes,no,yes,no,PM Krishi Sinchayee Yojana (PMKSY)
27,female,0,rajasthan,12th,retired,obc,no,retired,rural,married,yes,no,no,no,Senior Citizen Financial Security - Pension 57
62,female,7715,maharashtra,illiterate,unemployed,ews,no,unemployed,urban,married,yes,no,no,yes,Awas Sahayata Gramin - Allocation 75
30,female,5336,bihar,graduate,farmer,obc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 73
70,female,7863,west bengal,10th,laborer,sc,no,retired,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 94
