Age,Income,Occupation,Gender,Category,Recommended_Scheme
29,7942,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 94
29,7942,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 98
29,7942,laborer,male,ews,Social Welfare Security Scheme - Support 99
29,7942,laborer,male,ews,Social Welfare Security Scheme - Support 100
42,8270,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
42,8270,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
42,8270,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
42,8270,farmer,female,obc,Kisan Credit Card (KCC) Scheme
42,8270,farmer,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
42,8270,farmer,female,obc,National Farmer Scheme - Phase 28
42,8270,farmer,female,obc,National Farmer Scheme - Phase 44
42,8270,farmer,female,obc,National Farmer Scheme - Phase 73
42,8270,farmer,female,obc,National Farmer Scheme - Phase 78
42,8270,farmer,female,obc,National Farmer Scheme - Phase 86
28,14373,farmer,male,sc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
28,14373,farmer,male,sc,PM Krishi Sinchayee Yojana (PMKSY)
28,14373,farmer,male,sc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
28,14373,farmer,male,sc,Kisan Credit Card (KCC) Scheme
28,14373,farmer,male,sc,PM Kisan Maan-Dhan Yojana (PM-KMY)
28,14373,farmer,male,sc,National Farmer Scheme - Phase 28
28,14373,farmer,male,sc,National Farmer Scheme - Phase 31
28,14373,farmer,male,sc,National Farmer Scheme - Phase 44
28,14373,farmer,male,sc,National Farmer Scheme - Phase 73
28,14373,farmer,male,sc,National Farmer Scheme - Phase 78
28,14373,farmer,male,sc,National Farmer Scheme - Phase 86
30,47440,private employee,female,general,Pradhan Mantri Matru Vandana Yojana (PMMVY)
18,6080,laborer,male,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
18,6080,laborer,male,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
18,6080,laborer,male,obc,Mo Ghara Yojana (Odisha Housing Scheme)
18,6080,laborer,male,obc,Social Welfare Security Scheme - Support 30
18,6080,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 36
18,6080,laborer,male,obc,Social Welfare Security Scheme - Support 37
18,6080,laborer,male,obc,Social Welfare Security Scheme - Support 50
18,6080,laborer,male,obc,Awas Sahayata Gramin - Allocation 56
18,6080,laborer,male,obc,Awas Sahayata Gramin - Allocation 58
18,6080,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 59
18,6080,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 65
18,6080,laborer,male,obc,Awas Sahayata Gramin - Allocation 67
18,6080,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 71
18,6080,laborer,male,obc,Awas Sahayata Gramin - Allocation 75
18,6080,laborer,male,obc,Social Welfare Security Scheme - Support 76
18,6080,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 77
18,6080,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 89
18,6080,laborer,male,obc,Social Welfare Security Scheme - Support 91
18,6080,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 92
18,6080,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 94
18,6080,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 98
18,6080,laborer,male,obc,Social Welfare Security Scheme - Support 99
18,6080,laborer,male,obc,Social Welfare Security Scheme - Support 100
26,13374,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
26,13374,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
26,13374,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
26,13374,farmer,female,obc,Kisan Credit Card (KCC) Scheme
26,13374,farmer,female,obc,PM Kisan Maan-Dhan Yojana (PM-KMY)
26,13374,farmer,female,obc,National Farmer Scheme - Phase 28
26,13374,farmer,female,obc,National Farmer Scheme - Phase 44
26,13374,farmer,female,obc,National Farmer Scheme - Phase 73
26,13374,farmer,female,obc,National Farmer Scheme - Phase 78
26,13374,farmer,female,obc,National Farmer Scheme - Phase 86
19,0,student,male,general,Central Sector Scheme of Scholarship for College and University Students
19,0,student,male,general,Naya Savera - Free Coaching Scheme for Minorities
19,0,student,male,general,Merit-cum-Means Post Matric Support - Program 41
19,0,student,male,general,Merit-cum-Means Post Matric Support - Program 45
19,0,student,male,general,Merit-cum-Means Post Matric Support - Program 52
19,0,student,male,general,Merit-cum-Means Post Matric Support - Program 63
25,11789,laborer,female,general,Pradhan Mantri Matru Vandana Yojana (PMMVY)
25,6087,laborer,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
25,6087,laborer,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
25,6087,laborer,female,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
25,6087,laborer,female,obc,Mo Ghara Yojana (Odisha Housing Scheme)
25,6087,laborer,female,obc,Awas Sahayata Gramin - Allocation 32
25,6087,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 36
25,6087,laborer,female,obc,Social Welfare Security Scheme - Support 37
25,6087,laborer,female,obc,Awas Sahayata Gramin - Allocation 56
25,6087,laborer,female,obc,Awas Sahayata Gramin - Allocation 58
25,6087,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 59
25,6087,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 65
25,6087,laborer,female,obc,Awas Sahayata Gramin - Allocation 67
25,6087,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 71
25,6087,laborer,female,obc,Awas Sahayata Gramin - Allocation 75
25,6087,laborer,female,obc,Awas Sahayata Gramin - Allocation 85
25,6087,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 89
25,6087,laborer,female,obc,Social Welfare Security Scheme - Support 91
25,6087,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 92
25,6087,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 94
25,6087,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 98
25,6087,laborer,female,obc,Social Welfare Security Scheme - Support 99
25,6087,laborer,female,obc,Social Welfare Security Scheme - Support 100
79,5238,retired,male,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 27
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 35
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 57
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 60
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 66
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 69
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 72
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 80
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 84
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 88
79,5238,retired,male,obc,Senior Citizen Financial Security - Pension 95
47,7432,laborer,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
47,7432,laborer,female,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
47,7432,laborer,female,obc,Mo Ghara Yojana (Odisha Housing Scheme)
47,7432,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 36
47,7432,laborer,female,obc,Social Welfare Security Scheme - Support 37
47,7432,laborer,female,obc,Awas Sahayata Gramin - Allocation 56
47,7432,laborer,female,obc,Awas Sahayata Gramin - Allocation 58
47,7432,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 59
47,7432,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 65
47,7432,laborer,female,obc,Awas Sahayata Gramin - Allocation 67
47,7432,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 71
47,7432,laborer,female,obc,Awas Sahayata Gramin - Allocation 75
47,7432,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 89
47,7432,laborer,female,obc,Social Welfare Security Scheme - Support 91
47,7432,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 92
47,7432,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 94
47,7432,laborer,female,obc,Ayushman Swasthya Suraksha - Yojana 98
47,7432,laborer,female,obc,Social Welfare Security Scheme - Support 99
47,7432,laborer,female,obc,Social Welfare Security Scheme - Support 100
27,0,unemployed,female,ews,Pradhan Mantri Matru Vandana Yojana (PMMVY)
27,0,unemployed,female,ews,Skill Upgradation and Vocational Loan - Plan 54
27,0,unemployed,female,ews,Skill Upgradation and Vocational Loan - Plan 64
27,0,unemployed,female,ews,Skill Upgradation and Vocational Loan - Plan 74
27,0,unemployed,female,ews,Skill Upgradation and Vocational Loan - Plan 82
50,12061,farmer,male,general,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
50,12061,farmer,male,general,PM Krishi Sinchayee Yojana (PMKSY)
50,12061,farmer,male,general,Pradhan Mantri Fasal Bima Yojana (PMFBY)
50,12061,farmer,male,general,Kisan Credit Card (KCC) Scheme
50,12061,farmer,male,general,National Farmer Scheme - Phase 28
50,12061,farmer,male,general,National Farmer Scheme - Phase 31
50,12061,farmer,male,general,National Farmer Scheme - Phase 44
50,12061,farmer,male,general,National Farmer Scheme - Phase 73
50,12061,farmer,male,general,National Farmer Scheme - Phase 78
50,12061,farmer,male,general,National Farmer Scheme - Phase 86
31,62775,private employee,female,st,Pradhan Mantri Matru Vandana Yojana (PMMVY)
78,20705,retired,female,st,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 27
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 35
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 57
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 60
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 66
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 69
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 72
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 80
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 84
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 88
78,20705,retired,female,st,Senior Citizen Financial Security - Pension 95
38,65967,business owner,male,general,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
38,65967,business owner,male,general,Stand-Up India Scheme
39,7758,farmer,female,ews,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
39,7758,farmer,female,ews,PM Krishi Sinchayee Yojana (PMKSY)
39,7758,farmer,female,ews,Pradhan Mantri Fasal Bima Yojana (PMFBY)
39,7758,farmer,female,ews,Kisan Credit Card (KCC) Scheme
39,7758,farmer,female,ews,PM Kisan Maan-Dhan Yojana (PM-KMY)
39,7758,farmer,female,ews,Pradhan Mantri Matru Vandana Yojana (PMMVY)
39,7758,farmer,female,ews,National Farmer Scheme - Phase 28
39,7758,farmer,female,ews,National Farmer Scheme - Phase 44
39,7758,farmer,female,ews,National Farmer Scheme - Phase 73
39,7758,farmer,female,ews,National Farmer Scheme - Phase 78
39,7758,farmer,female,ews,National Farmer Scheme - Phase 86
66,12583,retired,male,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 27
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 35
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 57
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 60
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 66
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 69
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 72
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 80
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 84
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 88
66,12583,retired,male,obc,Senior Citizen Financial Security - Pension 95
30,0,unemployed,female,general,Pradhan Mantri Matru Vandana Yojana (PMMVY)
30,0,unemployed,female,general,Skill Upgradation and Vocational Loan - Plan 54
30,0,unemployed,female,general,Skill Upgradation and Vocational Loan - Plan 74
30,0,unemployed,female,general,Skill Upgradation and Vocational Loan - Plan 82
67,7028,farmer,male,st,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
67,7028,farmer,male,st,PM Krishi Sinchayee Yojana (PMKSY)
67,7028,farmer,male,st,Pradhan Mantri Fasal Bima Yojana (PMFBY)
67,7028,farmer,male,st,Kisan Credit Card (KCC) Scheme
67,7028,farmer,male,st,National Farmer Scheme - Phase 28
67,7028,farmer,male,st,National Farmer Scheme - Phase 31
67,7028,farmer,male,st,National Farmer Scheme - Phase 44
67,7028,farmer,male,st,National Farmer Scheme - Phase 73
67,7028,farmer,male,st,National Farmer Scheme - Phase 78
67,7028,farmer,male,st,National Farmer Scheme - Phase 86
31,7160,farmer,male,st,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
31,7160,farmer,male,st,PM Krishi Sinchayee Yojana (PMKSY)
31,7160,farmer,male,st,Pradhan Mantri Fasal Bima Yojana (PMFBY)
31,7160,farmer,male,st,Kisan Credit Card (KCC) Scheme
31,7160,farmer,male,st,PM Kisan Maan-Dhan Yojana (PM-KMY)
31,7160,farmer,male,st,Deendayal Disabled Rehabilitation Scheme (DDRS)
31,7160,farmer,male,st,National Farmer Scheme - Phase 28
31,7160,farmer,male,st,National Farmer Scheme - Phase 31
31,7160,farmer,male,st,National Farmer Scheme - Phase 44
31,7160,farmer,male,st,National Farmer Scheme - Phase 73
31,7160,farmer,male,st,National Farmer Scheme - Phase 78
31,7160,farmer,male,st,National Farmer Scheme - Phase 86
49,10851,farmer,female,sc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
49,10851,farmer,female,sc,PM Krishi Sinchayee Yojana (PMKSY)
49,10851,farmer,female,sc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
49,10851,farmer,female,sc,Kisan Credit Card (KCC) Scheme
49,10851,farmer,female,sc,National Farmer Scheme - Phase 28
49,10851,farmer,female,sc,National Farmer Scheme - Phase 44
49,10851,farmer,female,sc,National Farmer Scheme - Phase 73
49,10851,farmer,female,sc,National Farmer Scheme - Phase 78
49,10851,farmer,female,sc,National Farmer Scheme - Phase 86
54,6554,laborer,male,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
54,6554,laborer,male,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
54,6554,laborer,male,obc,Mo Ghara Yojana (Odisha Housing Scheme)
54,6554,laborer,male,obc,Social Welfare Security Scheme - Support 30
54,6554,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 36
54,6554,laborer,male,obc,Social Welfare Security Scheme - Support 37
54,6554,laborer,male,obc,Social Welfare Security Scheme - Support 50
54,6554,laborer,male,obc,Awas Sahayata Gramin - Allocation 56
54,6554,laborer,male,obc,Awas Sahayata Gramin - Allocation 58
54,6554,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 59
54,6554,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 65
54,6554,laborer,male,obc,Awas Sahayata Gramin - Allocation 67
54,6554,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 71
54,6554,laborer,male,obc,Awas Sahayata Gramin - Allocation 75
54,6554,laborer,male,obc,Social Welfare Security Scheme - Support 76
54,6554,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 77
54,6554,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 89
54,6554,laborer,male,obc,Social Welfare Security Scheme - Support 91
54,6554,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 92
54,6554,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 94
54,6554,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 98
54,6554,laborer,male,obc,Social Welfare Security Scheme - Support 99
54,6554,laborer,male,obc,Social Welfare Security Scheme - Support 100
49,0,unemployed,female,sc,PM Garib Kalyan Anna Yojana (PMGKAY)
49,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 36
49,0,unemployed,female,sc,Social Welfare Security Scheme - Support 37
49,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 59
49,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 65
49,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 71
49,0,unemployed,female,sc,Social Welfare Security Scheme - Support 79
49,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 89
49,0,unemployed,female,sc,Social Welfare Security Scheme - Support 91
49,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 92
49,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 94
49,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 98
49,0,unemployed,female,sc,Social Welfare Security Scheme - Support 99
49,0,unemployed,female,sc,Social Welfare Security Scheme - Support 100
29,53844,private employee,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
38,0,unemployed,female,sc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
38,0,unemployed,female,sc,PMMVY-Urban (Maternity Benefit Scheme for Urban Poor)
38,0,unemployed,female,sc,PM Garib Kalyan Anna Yojana (PMGKAY)
38,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 36
38,0,unemployed,female,sc,Social Welfare Security Scheme - Support 37
38,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 59
38,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 65
38,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 71
38,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 89
38,0,unemployed,female,sc,Social Welfare Security Scheme - Support 91
38,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 92
38,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 94
38,0,unemployed,female,sc,Ayushman Swasthya Suraksha - Yojana 98
38,0,unemployed,female,sc,Social Welfare Security Scheme - Support 99
38,0,unemployed,female,sc,Social Welfare Security Scheme - Support 100
49,12804,farmer,male,general,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
49,12804,farmer,male,general,PM Krishi Sinchayee Yojana (PMKSY)
49,12804,farmer,male,general,Pradhan Mantri Fasal Bima Yojana (PMFBY)
